pmid	cid
12848631	12848631.0
17698299	N/A
22875663	22875663.0
22875663	22875663.0
27397648	N/A
40930831	40930831.0
40930831	40930831.0
39390741	N/A
17698328	N/A
35884569	N/A
21466653	N/A
10653220	10653220.0
10653220	10653220.0
12881446	N/A
24088113	24088113.0
24088113	24088113.0
19205682	74649.0
19205682	74649.0
34246203	N/A
24088130	24088130.0
24088130	24088130.0
11505219	11505219.0
11505219	11505219.0
11505220	11505220.0
11505220	11505220.0
11505224	10915225.0
11505224	10915225.0
23400009	23400009.0
23400009	23400009.0
22515274	22515274.0
22515274	22515274.0
23400010	23400010.0
23400010	23400010.0
22842957	22842957.0
22842957	22842957.0
24383060	24383060.0
24383060	24383060.0
27790938	N/A
15208046	N/A
29920880	29920880.0
29920880	29920880.0
37850738	N/A
21532277	21532277.0
21532277	21532277.0
24743543	24743543.0
24743543	24743543.0
19205754	272737.0
19205754	272737.0
38669948	N/A
24448639	24448639.0
24448639	24448639.0
10096261	10096261.0
10096261	10096261.0
16682632	16682632.0
16682632	16682632.0
23236239	23236239.0
23236239	23236239.0
19926672	19926672.0
19926672	19926672.0
15077009	N/A
29953682	N/A
15077008	N/A
29036176	N/A
29134491	29134491.0
29134491	29134491.0
17501853	17501853.0
17501853	17501853.0
27266721	N/A
19074728	19074728.0
19074728	19074728.0
21892778	21892778.0
21892778	21892778.0
20450993	20450993.0
20450993	20450993.0
24481458	24481458.0
24481458	24481458.0
31854260	N/A
24710841	24710841.0
24710841	24710841.0
31854268	N/A
26906307	N/A
33722066	N/A
31461080	N/A
31461081	N/A
15797993	N/A
26644204	N/A
26644205	26644205.0
26644205	26644205.0
25825013	25825013.0
25825013	25825013.0
15470328	N/A
19238649	N/A
29396738	N/A
38997771	N/A
39030549	N/A
16912157	N/A
15044381	N/A
22122271	22122271.0
22122271	22122271.0
14716707	N/A
23007012	23007012.0
23007012	23007012.0
37719844	N/A
26152742	N/A
34541364	N/A
17207095	17207096.0
17207095	17207096.0
14520122	14520122.0
14520122	14520122.0
8687424	8687425.0
8687424	8687425.0
22024001	22024002.0
22024001	22024002.0
39522115	N/A
21204807	21204807.0
21204807	21204807.0
38506312	N/A
17108811	N/A
29691732	N/A
35426132	N/A
12422998	12422998.0
12422998	12422998.0
24842074	24842074.0
24842074	24842074.0
16879459	16879459.0
16879459	16879459.0
33165168	N/A
11079536	11079536.0
11079536	11079536.0
28184434	N/A
12914549	12914549.0
12914549	12914549.0
18386806	18386806.0
18386806	18386806.0
27299708	N/A
15961980	N/A
18222980	18222980.0
18222980	18222980.0
36278153	N/A
29986700	N/A
26513304	N/A
27299748	27299748.0
27299748	27299748.0
27234217	27234217.0
27234217	27234217.0
18452396	N/A
24874929	24874929.0
24874929	24874929.0
21368754	21368754.0
21368754	21368754.0
36278195	36278195.0
36278195	36278195.0
18681781	18681781.0
18681781	18681781.0
19369910	19369910.0
19369910	19369910.0
10915767	10915767.0
10915767	10915767.0
16551864	16551864.0
16551864	16551864.0
29593529	N/A
37490620	N/A
19861437	19861437.0
19861437	19861437.0
31068094	N/A
18452418	N/A
16388034	16388034.0
16388034	16388034.0
37851084	37851084.0
37851084	37851084.0
20680652	N/A
15044558	N/A
38637522	N/A
37097441	N/A
24973281	24973281.0
24973281	24973281.0
16551910	16551910.0
16551910	16551910.0
24809448	24809448.0
24809448	24809448.0
20877297	20877297.0
20877297	20877297.0
20877298	20877298.0
20877298	20877298.0
21860339	21860339.0
21860339	21860339.0
20877299	20877299.0
20877299	20877299.0
20877301	20877301.0
20877301	20877301.0
12193783	12193783.0
12193783	12193783.0
4722683	4722683.0
4722683	4722683.0
40964095	40964095.0
40964095	40964095.0
24088578	24088578.0
24088578	24088578.0
24350725	24350725.0
24350725	24350725.0
34967559	34967559.0
34967559	34967559.0
26775563	26775563.0
26775563	26775563.0
39456782	N/A
16355344	16355344.0
16355344	16355344.0
1839129	1839129.0
1839129	1839129.0
34672687	N/A
12095536	12095536.0
12095536	12095536.0
36245555	N/A
15274037	15274037.0
15274037	15274037.0
28217400	N/A
32149563	32149563.0
32149563	32149563.0
25989180	N/A
39227453	N/A
21663814	N/A
23007311	23007311.0
23007311	23007311.0
18485328	18485328.0
18485328	18485328.0
16322642	16322642.0
16322642	16322642.0
33001556	N/A
40341589	N/A
40341591	N/A
10850391	10850391.0
10850391	10850391.0
16027735	16027735.0
16027735	16027735.0
24350812	24350812.0
24350812	24350812.0
26218592	N/A
11997281	11997281.0
11997281	11997281.0
22941809	22941809.0
22941809	22941809.0
25989235	N/A
31395958	N/A
26153084	N/A
17764479	17764479.0
17764479	17764479.0
24776844	24776844.0
24776844	24776844.0
18780301	18780301.0
18780301	18780301.0
20222094	20222094.0
20222094	20222094.0
18092181	18092181.0
18092181	18092181.0
24744093	24744093.0
24744093	24744093.0
12325023	N/A
25268394	25268394.0
25268394	25268394.0
28512430	N/A
23007406	23007406.0
23007406	23007406.0
24121523	24121523.0
24121523	24121523.0
25858232	N/A
17764537	N/A
29790402	N/A
30281924	N/A
21860550	21860550.0
21860550	21860550.0
18616518	18616518.0
18616518	18616518.0
20385995	20385995.0
20385995	20385995.0
29790415	N/A
25989350	N/A
23990505	23990505.0
23990505	23990505.0
20091113	20091113.0
20091113	20091113.0
36606188	N/A
31559922	N/A
18485500	18485500.0
18485500	18485500.0
16257277	16257277.0
16257277	16257277.0
31002879	31002879.0
31002879	31002879.0
18551042	18551042.0
18551042	18551042.0
18551043	18551043.0
18551043	18551043.0
9605379	9605379.0
9605379	9605379.0
25989378	N/A
21270790	21270790.0
21270790	21270790.0
24875272	24875272.0
24875272	24875272.0
22974728	22974728.0
22974728	22974728.0
21795085	21795085.0
21795085	21795085.0
38441233	N/A
22909202	22909202.0
22909202	22909202.0
22909208	N/A
38474016	N/A
23433505	23433505.0
23433505	23433505.0
27758888	N/A
9408809	9408809.0
9408809	9408809.0
9179433	9179433.0
9179433	9179433.0
8655150	8655150.0
8655150	8655150.0
15864112	N/A
15864113	N/A
22417713	22417713.0
22417713	22417713.0
29298995	N/A
17600820	17600820.0
17600820	17600820.0
15864115	N/A
30085428	N/A
15864119	N/A
28938556	28938556.0
28938556	28938556.0
15864128	N/A
26710337	N/A
21205314	21205314.0
21205314	21205314.0
15864131	15864131.0
15864131	15864131.0
15536456	15536456.0
15536456	15536456.0
22188361	22188361.0
22188361	22188361.0
22188362	22188362.0
22188362	22188362.0
22516052	22516052.0
22516052	22516052.0
39457109	N/A
39489878	N/A
18223460	18223460.0
18223460	18223460.0
20615525	20615512.0
20615525	20615512.0
39063918	N/A
23859569	23859569.0
23859569	23859569.0
23859570	23859570.0
23859570	23859570.0
23859571	23859571.0
23859571	23859571.0
23859572	23859572.0
23859572	23859572.0
23859573	23859573.0
23859573	23859573.0
23859574	23859574.0
23859574	23859574.0
31789429	N/A
24252789	24252789.0
24252789	24252789.0
24383873	24383873.0
24383873	24383873.0
14520706	N/A
40604035	40604035.0
40604035	40604035.0
22843789	22843789.0
22843789	22843789.0
24842639	4693571.0
24842639	4693571.0
38637968	N/A
23400848	23400848.0
23400848	23400848.0
25891233	25891233.0
25891233	25891233.0
19468717	19468717.0
19468717	19468717.0
30020015	N/A
28316087	N/A
23073208	74116.0
23073208	74116.0
26546620	N/A
24220096	24220096.0
24220096	24220096.0
25039301	25039301.0
25039301	25039301.0
21991891	21991891.0
21991891	21991891.0
17306068	17306068.0
17306068	17306068.0
12784098	N/A
26153442	N/A
16912869	16912869.0
16912869	16912869.0
21828074	21828074.0
21828074	21828074.0
29102571	N/A
28447211	N/A
9867757	9867757.0
9867757	9867757.0
21303789	21303789.0
21303789	21303789.0
24089073	24089073.0
24089073	24089073.0
24089074	24089074.0
24089074	24089074.0
38834682	N/A
26284539	N/A
1774074	1774074.0
1774074	1774074.0
15634941	N/A
33788417	N/A
18256392	18256392.0
18256392	18256392.0
31560202	N/A
20124171	20124171.0
20124171	20124171.0
22417933	22417934.0
22417933	22417934.0
14586389	14586389.0
14586389	14586389.0
34476566	N/A
20845077	20845078.0
20845077	20845078.0
20648473	20648473.0
20648473	20648473.0
21926427	21926427.0
21926427	21926427.0
10097181	10097181.0
10097181	10097181.0
24154666	24154666.0
24154666	24154666.0
17502774	17502774.0
17502774	17502774.0
20386359	20386359.0
20386359	20386359.0
36475448	N/A
16912956	16912956.0
16912956	16912956.0
16912957	16912957.0
16912957	16912957.0
22581822	22581822.0
22581822	22581822.0
29397568	N/A
16847428	N/A
34280009	N/A
26415694	N/A
39850575	N/A
22942289	22942289.0
22942289	22942289.0
29233746	N/A
37360210	N/A
35394133	35394133.0
35394133	35394133.0
31953506	N/A
16421475	16421475.0
16421475	16421475.0
25563748	25563748.0
25563748	25563748.0
21107304	21107304.0
21107304	21107304.0
38507115	N/A
21107309	21107309.0
21107309	21107309.0
40964718	40964718.0
40964718	40964718.0
35852913	N/A
35852914	N/A
21107315	21107315.0
21107315	21107315.0
27464309	N/A
21107318	21107318.0
21107318	21107318.0
27660918	N/A
17175164	17175164.0
17175164	17175164.0
40014467	N/A
34149004	N/A
34149005	N/A
17568401	17568401.0
17568401	17568401.0
38572689	38572689.0
38572689	38572689.0
5345938	5345938.0
5345938	5345938.0
26219158	N/A
24908438	N/A
38769303	N/A
28611235	N/A
20714149	20714149.0
20714149	20714149.0
25825958	N/A
30806694	N/A
23990957	23990957.0
23990957	23990957.0
34083506	N/A
23007924	23007924.0
23007924	23007924.0
37458617	N/A
23073467	N/A
23073468	N/A
20386493	20386493.0
20386493	20386493.0
26809022	N/A
38736573	N/A
29070014	N/A
10523341	10523341.0
10523341	10523341.0
40047317	N/A
26645208	26645208.0
26645208	26645208.0
29201113	N/A
10326749	10326749.0
10326749	10326749.0
39555806	N/A
20353758	20353758.0
20353758	20353758.0
41095904	N/A
28480228	28480228.0
28480228	28480228.0
16782057	16782057.0
16782057	16782057.0
22450926	22450926.0
22450926	22450926.0
21205745	4609164.0
21205745	4609164.0
20386561	20386561.0
20386561	20386561.0
25989890	N/A
11866883	11866883.0
11866883	11866883.0
27661060	N/A
18191112	18191112.0
18191112	18191112.0
22680342	22680342.0
22680342	22680342.0
18387740	18387740.0
18387740	18387740.0
38507296	N/A
29791011	N/A
28611364	N/A
29791014	N/A
28283692	N/A
16847664	N/A
17404720	17404720.0
17404720	17404720.0
18256692	18256692.0
18256692	18256692.0
17404734	17404734.0
17404734	17404734.0
17568575	17568575.0
17568575	17568575.0
28676933	N/A
23302985	N/A
10490697	10490697.0
10490697	10490697.0
38540107	N/A
14652237	N/A
34575187	N/A
37458772	N/A
37458773	N/A
17011540	17011540.0
17011540	17011540.0
30479191	N/A
22123356	22123356.0
22123356	22123356.0
38310750	N/A
34476898	N/A
20714340	20714340.0
20714340	20714340.0
37786472	N/A
18322281	18322281.0
18322281	18322281.0
14553962	N/A
19207018	19207018.0
19207018	19207018.0
19207028	19207028.0
19207028	19207028.0
19207029	19207029.0
19207029	19207029.0
39490424	N/A
19207032	19207032.0
19207032	19207032.0
27005817	N/A
28775293	N/A
20157310	20157310.0
20157310	20157310.0
38179710	N/A
22057858	22057858.0
22057858	22057858.0
25793413	N/A
18518925	18518925.0
18518925	18518925.0
12915598	N/A
20157331	N/A
36639636	N/A
25367448	25367448.0
25367448	25367448.0
29234073	N/A
23991193	23991193.0
23991193	23991193.0
27595674	N/A
38540209	38540209.0
38540209	38540209.0
34116533	N/A
24417206	24417206.0
24417206	24417206.0
23204795	23204795.0
23204795	23204795.0
27104192	N/A
31134657	N/A
15963082	N/A
24024018	24024018.0
24024018	24024018.0
23335901	23335901.0
23335901	23335901.0
40178659	N/A
24581091	24581091.0
24581091	24581091.0
12522467	N/A
15897572	N/A
11408373	11408373.0
11408373	11408373.0
32838647	N/A
17699831	N/A
22549502	22549502.0
22549502	22549502.0
27399166	N/A
25891840	N/A
23172109	N/A
28972045	N/A
19108880	19108880.0
19108880	19108880.0
25203737	440307.0
25203737	440307.0
24220697	24220697.0
24220697	24220697.0
25203738	440591.0
25203738	440591.0
29135906	29135906.0
29135906	29135906.0
32969762	N/A
25760804	N/A
35034150	N/A
27857962	N/A
21566507	21566508.0
21566507	21566508.0
29955115	N/A
24384557	24384557.0
24384557	24384557.0
20812847	20812847.0
20812847	20812847.0
39523378	N/A
15930419	N/A
19272758	19272758.0
19272758	19272758.0
19076153	19076153.0
19076153	19076153.0
17470523	17470523.0
17470523	17470523.0
19076156	19076156.0
19076156	19076156.0
15569990	15569990.0
15569990	15569990.0
16979018	16979018.0
16979018	16979018.0
30544975	N/A
25007187	25007187.0
25007187	25007187.0
7640149	7640149.0
7640149	7640149.0
7640151	7640151.0
7640151	7640151.0
40834135	N/A
27530327	N/A
39752799	N/A
9409631	9409631.0
9409631	9409631.0
19240053	N/A
24351870	24351870.0
24351870	24351870.0
40670336	40670336.0
40670336	40670336.0
17339526	17339526.0
17339526	17339526.0
29889674	N/A
38540428	N/A
22189199	22189199.0
22189199	22189199.0
36246675	N/A
38835350	N/A
36836506	N/A
24253594	N/A
30250148	N/A
28087463	N/A
37688505	N/A
40867022	N/A
38638799	38638799.0
38638799	38638799.0
20485328	20485328.0
20485328	20485328.0
16815313	16815313.0
16815313	16815313.0
16815314	16815314.0
16815314	16815314.0
15635667	N/A
16815316	16815316.0
16815316	16815316.0
16815317	16815317.0
16815317	16815317.0
25564374	25564374.0
25564374	25564374.0
16815318	16815318.0
16815318	16815318.0
22385882	558343.0
22385882	558343.0
30119132	N/A
27825374	N/A
35853541	N/A
35034348	N/A
26186989	N/A
17503482	17503482.0
17503482	17503482.0
25695485	25695485.0
25695485	25695485.0
20452607	20452607.0
20452607	20452607.0
24352002	24352002.0
24352002	24352002.0
18945287	18945287.0
18945287	18945287.0
20681998	20681999.0
20681998	20681999.0
15570193	N/A
14521618	N/A
15570195	15570195.0
15570195	15570195.0
19567893	19567893.0
19567893	19567893.0
23041303	23041303.0
23041303	23041303.0
12883230	12883230.0
12883230	12883230.0
14652703	N/A
39949600	39949600.0
39949600	39949600.0
28382498	28382498.0
28382498	28382498.0
23237922	23237922.0
23237922	23237922.0
18617639	18617639.0
18617639	18617639.0
40375591	N/A
17241387	17241387.0
17241387	17241387.0
23860526	23860526.0
23860526	23860526.0
28480819	28480819.0
28480819	28480819.0
16127283	16127283.0
16127283	16127283.0
19371317	19371317.0
19371317	19371317.0
19371316	N/A
19371316	N/A
19010874	N/A
27333947	N/A
16160068	N/A
9246020	9246020.0
9246020	9246020.0
21435719	21435719.0
21435719	21435719.0
24712521	24712521.0
24712521	24712521.0
16094537	16094537.0
16094537	16094537.0
21599570	21599570.0
21599570	21599570.0
26088794	N/A
22484315	22484315.0
22484315	22484315.0
23860572	23860572.0
23860572	23860572.0
7935325	7935325.0
7935325	7935325.0
24122716	24122716.0
24122716	24122716.0
24647007	24647007.0
24647007	24647007.0
33953123	N/A
37098852	N/A
37098851	N/A
22713701	22713701.0
22713701	22713701.0
10982760	10982760.0
10982760	10982760.0
12686700	12686700.0
12686700	12686700.0
31462767	N/A
24188272	N/A
7968118	7968118.0
7968118	7968118.0
30020991	N/A
24647041	24647041.0
24647041	24647041.0
25695618	25695618.0
25695618	25695618.0
18650507	18650507.0
18650507	18650507.0
22418828	N/A
22353294	22353294.0
22353294	22353294.0
28087700	N/A
21206424	21206424.0
21206424	21206424.0
19862937	19862937.0
19862937	19862937.0
17110455	17110455.0
17110455	17110455.0
20125119	20125119.0
20125119	20125119.0
20125120	20125120.0
20125120	20125120.0
12883402	N/A
12162507	N/A
29136336	29136336.0
29136336	29136336.0
38835664	N/A
19142101	19142101.0
19142101	19142101.0
24122840	24122840.0
24122840	24122840.0
19142106	19142106.0
19142106	19142106.0
25499099	25499099.0
25499099	25499099.0
17339868	17339868.0
17339868	17339868.0
8033754	8033754.0
8033754	8033754.0
27071970	27071970.0
27071970	27071970.0
23926243	23926243.0
23926243	23926243.0
21075428	21075428.0
21075428	21075428.0
17339877	17339877.0
17339877	17339877.0
9049581	9049581.0
9049581	9049581.0
40932846	40932846.0
40932846	40932846.0
24516079	24516079.0
24516079	24516079.0
16258541	16258541.0
16258541	16258541.0
11802100	11802100.0
11802100	11802100.0
25466363	25466363.0
25466363	25466363.0
17667581	N/A
24974847	24974847.0
24974847	24974847.0
40932864	N/A
17602053	17602053.0
17602053	17602053.0
17700359	N/A
25171465	25171465.0
25171465	25171465.0
23729673	23729673.0
23729673	23729673.0
17700361	N/A
11146763	11146763.0
11146763	11146763.0
17700364	N/A
39720462	N/A
30381583	N/A
34346513	N/A
31823378	N/A
11933204	11933204.0
11933204	11933204.0
26514968	N/A
21173786	21173786.0
21173786	21173786.0
17602083	17602083.0
17602083	17602083.0
27104815	N/A
28186161	28186161.0
28186161	28186161.0
18322994	18322994.0
18322994	18322994.0
10491443	10491443.0
10491443	10491443.0
32413235	N/A
22648373	N/A
22648373	N/A
16815679	N/A
22124095	22124095.0
22124095	22124095.0
21632579	21632579.0
21632579	21632579.0
34412101	N/A
37656138	N/A
40080971	N/A
28743242	N/A
12621390	12621390.0
12621390	12621390.0
27727460	N/A
25597548	25597548.0
25597548	25597548.0
27334259	N/A
15668854	N/A
20354686	N/A
12031626	N/A
24549002	24549002.0
24549002	24549002.0
18618000	18618000.0
18618000	18618000.0
25794200	N/A
27530904	N/A
18781850	18781850.0
18781850	18781850.0
18781852	N/A
18781853	N/A
40146606	N/A
28087982	N/A
27498158	N/A
25040563	25040563.0
25040563	25040563.0
15210166	15210166.0
15210166	15210166.0
26580670	N/A
36935366	N/A
19764934	19764934.0
19764934	19764934.0
18421452	18421452.0
18421452	18421452.0
21239504	21239504.0
21239504	21239504.0
17667795	N/A
17667796	N/A
38934229	N/A
38311638	N/A
18978520	N/A
23959273	23959273.0
23959273	23959273.0
23959274	23959274.0
23959274	23959274.0
17503978	17503978.0
17503978	17503978.0
31004399	31004399.0
31004399	31004399.0
17503984	17503984.0
17503984	17503984.0
17700593	N/A
17700595	N/A
19273465	19273465.0
19273465	19273465.0
33887993	N/A
21993215	N/A
21993215	N/A
37099271	N/A
30840592	N/A
26810133	N/A
26810134	N/A
17241877	17241877.0
17241877	17241877.0
26810136	N/A
26810137	N/A
34805533	N/A
20649757	20649757.0
20649757	20649757.0
26122019	N/A
28350251	N/A
19863340	19863340.0
19863340	19863340.0
15767339	N/A
25171759	25171759.0
25171759	25171759.0
17176368	17176368.0
17176368	17176368.0
25171760	25171760.0
25171760	25171760.0
29923122	N/A
24024892	N/A
27694910	N/A
24024895	N/A
24024896	24024896.0
24024896	24024896.0
24024897	24024897.0
24024897	24024897.0
24024898	N/A
39720770	N/A
21698374	21698374.0
21698374	21698374.0
40048458	N/A
41097034	N/A
29497164	N/A
23238479	23238479.0
23238479	23238479.0
23467860	23467860.0
23467860	23467860.0
11474773	11474773.0
11474773	11474773.0
19404631	19404631.0
19404631	19404631.0
27432796	N/A
23697249	N/A
16160620	N/A
17635182	17635182.0
17635182	17635182.0
24090479	24090479.0
24090479	24090479.0
17667959	N/A
18093943	18093943.0
18093943	18093943.0
20223877	20223877.0
20223877	20223877.0
11048840	11048840.0
11048840	11048840.0
25991051	N/A
40081291	40081291.0
40081291	40081291.0
28448657	28448657.0
28448657	28448657.0
25008027	25008027.0
25008027	25008027.0
38999967	N/A
27858848	N/A
30971809	N/A
28678049	28678049.0
28678049	28678049.0
24909733	24909733.0
24909733	24909733.0
19535798	19535798.0
