Chemical_ID;Chemical;Entity1_type;Gene_ID;Gene;Entity2_type;LADME
PA164713257;SELECTIVE SEROTONIN REUPTAKE INHIBITORS;CHEMICAL;PA28162;FKBP5;GENE;PD
PA164713257;SELECTIVE SEROTONIN REUPTAKE INHIBITORS;CHEMICAL;PA28494;GABRA6;GENE;PD
PA164713257;SELECTIVE SEROTONIN REUPTAKE INHIBITORS;CHEMICAL;PA28503;GABRP;GENE;PD
PA164713257;SELECTIVE SEROTONIN REUPTAKE INHIBITORS;CHEMICAL;PA28529;GAL;GENE;PD
PA164713257;SELECTIVE SEROTONIN REUPTAKE INHIBITORS;CHEMICAL;PA28968;GRIA3;GENE;PD
PA164713257;SELECTIVE SEROTONIN REUPTAKE INHIBITORS;CHEMICAL;PA29561;HTR7;GENE;PD
PA164713257;SELECTIVE SEROTONIN REUPTAKE INHIBITORS;CHEMICAL;PA312;SLC6A4;GENE;PD
PA164713257;SELECTIVE SEROTONIN REUPTAKE INHIBITORS;CHEMICAL;PA31891;BDNF;GENE;
PA164713257;SELECTIVE SEROTONIN REUPTAKE INHIBITORS;CHEMICAL;PA33384;PLCB1;GENE;PD
PA164713257;SELECTIVE SEROTONIN REUPTAKE INHIBITORS;CHEMICAL;PA35;ADRA2A;GENE;PD
PA164713257;SELECTIVE SEROTONIN REUPTAKE INHIBITORS;CHEMICAL;PA355;TPH1;GENE;
PA164713257;SELECTIVE SEROTONIN REUPTAKE INHIBITORS;CHEMICAL;PA35826;SLC1A1;GENE;PD
PA450524;MITOMYCIN;CHEMICAL;PA267;ABCB1;GENE;
PA451877;VINBLASTINE;CHEMICAL;PA130;CYP3A4;GENE;
PA451877;VINBLASTINE;CHEMICAL;PA182;GSTM1;GENE;PD
PA451877;VINBLASTINE;CHEMICAL;PA267;ABCB1;GENE;
PA451877;VINBLASTINE;CHEMICAL;PA378;NR1I2;GENE;
PA451884;VITAMIN A;CHEMICAL;PA24692;ALDH1A1;GENE;
PA164712362;ANALGESICS;CHEMICAL;PA117;COMT;GENE;
PA164712362;ANALGESICS;CHEMICAL;PA136;DBH;GENE;
PA164712362;ANALGESICS;CHEMICAL;PA193;HTR2A;GENE;PD
PA164712362;ANALGESICS;CHEMICAL;PA27478;DRD2;GENE;
PA164712362;ANALGESICS;CHEMICAL;PA30049;KCNJ6;GENE;PD
PA164712362;ANALGESICS;CHEMICAL;PA31891;BDNF;GENE;
PA164712362;ANALGESICS;CHEMICAL;PA31945;OPRM1;GENE;
PA166160632;THIOGUANOSINE DIPHOSPHATE;CHEMICAL;PA356;TPMT;GENE;
PA448360;AMANTADINE;CHEMICAL;PA329;SLC22A1;GENE;PD
PA134688071;ATOMOXETINE;CHEMICAL;PA124;CYP2C19;GENE;
PA134688071;ATOMOXETINE;CHEMICAL;PA128;CYP2D6;GENE;PD
PA134688071;ATOMOXETINE;CHEMICAL;PA310;SLC6A2;GENE;PD
PA451261;RITUXIMAB;CHEMICAL;PA195;IL2;GENE;PD
PA451261;RITUXIMAB;CHEMICAL;PA198;IL6;GENE;
PA451261;RITUXIMAB;CHEMICAL;PA267;ABCB1;GENE;PD
PA451261;RITUXIMAB;CHEMICAL;PA28063;FCGR2A;GENE;PD
PA451261;RITUXIMAB;CHEMICAL;PA28065;FCGR3A;GENE;PD
PA451261;RITUXIMAB;CHEMICAL;PA29016;GSTA1;GENE;PD
PA451261;RITUXIMAB;CHEMICAL;PA29778;IL10;GENE;
PA451261;RITUXIMAB;CHEMICAL;PA31111;MS4A1;GENE;
PA451261;RITUXIMAB;CHEMICAL;PA350;TGFB1;GENE;PD
PA451261;RITUXIMAB;CHEMICAL;PA35570;CXCL13;GENE;
PA451261;RITUXIMAB;CHEMICAL;PA35602;CXCL12;GENE;PD
PA166313324;TROFINETIDE;CHEMICAL;PA30729;MECP2;GENE;
PA448897;CERIVASTATIN;CHEMICAL;PA125;CYP2C8;GENE;
PA448897;CERIVASTATIN;CHEMICAL;PA134865839;SLCO1B1;GENE;PD
PA448897;CERIVASTATIN;CHEMICAL;PA300;RYR2;GENE;PD
PA166123566;BUCILLAMINE;CHEMICAL;PA35068;HLA-DQB1;GENE;
PA166123566;BUCILLAMINE;CHEMICAL;PA35072;HLA-DRB1;GENE;
PA163522472;DARUNAVIR;CHEMICAL;PA130;CYP3A4;GENE;
PA10066;DULOXETINE;CHEMICAL;PA123;CYP2B6;GENE;
PA10066;DULOXETINE;CHEMICAL;PA124;CYP2C19;GENE;
PA10066;DULOXETINE;CHEMICAL;PA126;CYP2C9;GENE;
PA10066;DULOXETINE;CHEMICAL;PA128;CYP2D6;GENE;
PA10066;DULOXETINE;CHEMICAL;PA130;CYP3A4;GENE;
PA10066;DULOXETINE;CHEMICAL;PA131;CYP3A5;GENE;
PA10066;DULOXETINE;CHEMICAL;PA134991964;TEX10;GENE;PD
PA10066;DULOXETINE;CHEMICAL;PA134993202;TREML4;GENE;PD
PA10066;DULOXETINE;CHEMICAL;PA162407226;SKIC3;GENE;PD
PA10066;DULOXETINE;CHEMICAL;PA162410152;ZNF385D;GENE;PD
PA10066;DULOXETINE;CHEMICAL;PA193;HTR2A;GENE;
PA10066;DULOXETINE;CHEMICAL;PA194;HTR2C;GENE;
PA10066;DULOXETINE;CHEMICAL;PA25097;ATP10A;GENE;PD
PA10066;DULOXETINE;CHEMICAL;PA25504;ANO2;GENE;PD
PA10066;DULOXETINE;CHEMICAL;PA27093;CYP1A2;GENE;
PA10066;DULOXETINE;CHEMICAL;PA27478;DRD2;GENE;
PA10066;DULOXETINE;CHEMICAL;PA27479;DRD3;GENE;PD
PA10066;DULOXETINE;CHEMICAL;PA28070;FCN2;GENE;PD
PA10066;DULOXETINE;CHEMICAL;PA312;SLC6A4;GENE;
PA10066;DULOXETINE;CHEMICAL;PA31459;NCAM1;GENE;PD
PA10066;DULOXETINE;CHEMICAL;PA31786;NRXN1;GENE;PD
PA10066;DULOXETINE;CHEMICAL;PA33500;POLG;GENE;
PA10066;DULOXETINE;CHEMICAL;PA35055;HLA-A;GENE;
PA10066;DULOXETINE;CHEMICAL;PA35056;HLA-B;GENE;
PA10066;DULOXETINE;CHEMICAL;PA37179;UGT1A4;GENE;
PA10066;DULOXETINE;CHEMICAL;PA38265;MIEF2;GENE;PD
PA10066;DULOXETINE;CHEMICAL;PA38472;INVS;GENE;PD
PA10066;DULOXETINE;CHEMICAL;PA38568;KMT2E;GENE;PD
PA166163264;THIOXANTHINE;CHEMICAL;PA37404;XDH;GENE;
PA165958382;METHACHOLINE;CHEMICAL;PA39;ADRB2;GENE;PD
PA164712708;DRUGS FOR TREATMENT OF TUBERCULOSIS;CHEMICAL;PA116;ABCC2;GENE;PD
PA164712708;DRUGS FOR TREATMENT OF TUBERCULOSIS;CHEMICAL;PA123;CYP2B6;GENE;PD
PA164712708;DRUGS FOR TREATMENT OF TUBERCULOSIS;CHEMICAL;PA129;CYP2E1;GENE;PD
PA164712708;DRUGS FOR TREATMENT OF TUBERCULOSIS;CHEMICAL;PA162387677;RIPOR2;GENE;PD
PA164712708;DRUGS FOR TREATMENT OF TUBERCULOSIS;CHEMICAL;PA18;NAT2;GENE;PD
PA164712708;DRUGS FOR TREATMENT OF TUBERCULOSIS;CHEMICAL;PA182;GSTM1;GENE;PD
PA164712708;DRUGS FOR TREATMENT OF TUBERCULOSIS;CHEMICAL;PA183;GSTT1;GENE;PD
PA164712708;DRUGS FOR TREATMENT OF TUBERCULOSIS;CHEMICAL;PA267;ABCB1;GENE;PD
PA164712708;DRUGS FOR TREATMENT OF TUBERCULOSIS;CHEMICAL;PA35057;HLA-C;GENE;
PA164712708;DRUGS FOR TREATMENT OF TUBERCULOSIS;CHEMICAL;PA35066;HLA-DQA1;GENE;
PA164712708;DRUGS FOR TREATMENT OF TUBERCULOSIS;CHEMICAL;PA35068;HLA-DQB1;GENE;
PA164712708;DRUGS FOR TREATMENT OF TUBERCULOSIS;CHEMICAL;PA37418;XPO1;GENE;PD
PA164747026;TRIHEXYPHENIDYL;CHEMICAL;PA117;COMT;GENE;
PA451264;RIZATRIPTAN;CHEMICAL;PA27478;DRD2;GENE;PD
PA449028;CLARITHROMYCIN;CHEMICAL;PA130;CYP3A4;GENE;
PA449028;CLARITHROMYCIN;CHEMICAL;PA131;CYP3A5;GENE;
PA449028;CLARITHROMYCIN;CHEMICAL;PA267;ABCB1;GENE;
PA451096;PREDNISOLONE;CHEMICAL;PA130;CYP3A4;GENE;
PA451096;PREDNISOLONE;CHEMICAL;PA162384080;DSE;GENE;PD
PA451096;PREDNISOLONE;CHEMICAL;PA267;ABCB1;GENE;PD
PA451096;PREDNISOLONE;CHEMICAL;PA37050;TSPYL1;GENE;PD
PA451096;PREDNISOLONE;CHEMICAL;PA38592;PNPLA3;GENE;PD
PA450965;PIMOZIDE;CHEMICAL;PA128;CYP2D6;GENE;
PA450965;PIMOZIDE;CHEMICAL;PA130;CYP3A4;GENE;
PA165958401;CABAZITAXEL;CHEMICAL;PA130;CYP3A4;GENE;
PA166129535;MIZOLASTINE;CHEMICAL;PA28056;FCER1A;GENE;PD
PA166115581;SITAMAQUINE;CHEMICAL;PA28469;G6PD;GENE;
PA166165251;4-BETA-HYDROXYCHOLESTEROL;CHEMICAL;PA130;CYP3A4;GENE;
PA164712314;ACTINOMYCINES;CHEMICAL;PA267;ABCB1;GENE;
PA448492;ASPARAGINASE;CHEMICAL;PA134956204;C18ORF56;GENE;
PA448492;ASPARAGINASE;CHEMICAL;PA164716322;ATL2;GENE;
PA448492;ASPARAGINASE;CHEMICAL;PA25052;ASNS;GENE;
PA448492;ASPARAGINASE;CHEMICAL;PA26817;CPA2;GENE;PD
PA448492;ASPARAGINASE;CHEMICAL;PA28586;GATA3;GENE;PD
PA448492;ASPARAGINASE;CHEMICAL;PA28966;GRIA1;GENE;PD
PA448492;ASPARAGINASE;CHEMICAL;PA31346;MYBBP1A;GENE;
PA448492;ASPARAGINASE;CHEMICAL;PA31583;NFATC2;GENE;PD
PA448492;ASPARAGINASE;CHEMICAL;PA34068;PYGL;GENE;PD
PA448492;ASPARAGINASE;CHEMICAL;PA35072;HLA-DRB1;GENE;PD
PA448492;ASPARAGINASE;CHEMICAL;PA359;TYMS;GENE;
PA448492;ASPARAGINASE;CHEMICAL;PA36017;SOD2;GENE;PD
PA448492;ASPARAGINASE;CHEMICAL;PA38592;PNPLA3;GENE;PD
PA451892;CYANOCOBALAMIN;CHEMICAL;PA245;MTHFR;GENE;PD
PA451892;CYANOCOBALAMIN;CHEMICAL;PA267;ABCB1;GENE;
PA166345562;ZOLBETUXIMAB;CHEMICAL;PA26565;CLDN18;GENE;
PA166345562;ZOLBETUXIMAB;CHEMICAL;PA27844;ERBB2;GENE;
PA165857067;CHLORPROGUANIL;CHEMICAL;PA28469;G6PD;GENE;PD
PA448835;CEFADROXIL;CHEMICAL;PA378;NR1I2;GENE;
PA450631;NIFEDIPINE;CHEMICAL;PA130;CYP3A4;GENE;
PA450631;NIFEDIPINE;CHEMICAL;PA131;CYP3A5;GENE;
PA450631;NIFEDIPINE;CHEMICAL;PA34;ADRA1A;GENE;PD
PA450631;NIFEDIPINE;CHEMICAL;PA35811;SLC14A2;GENE;PD
PA450631;NIFEDIPINE;CHEMICAL;PA378;NR1I2;GENE;
PA10040;CETUXIMAB;CHEMICAL;PA24933;AREG;GENE;PD
PA10040;CETUXIMAB;CHEMICAL;PA25408;BRAF;GENE;
PA10040;CETUXIMAB;CHEMICAL;PA25442;BTC;GENE;
PA10040;CETUXIMAB;CHEMICAL;PA27513;HBEGF;GENE;
PA10040;CETUXIMAB;CHEMICAL;PA27664;EGF;GENE;PD
PA10040;CETUXIMAB;CHEMICAL;PA27856;EREG;GENE;
PA10040;CETUXIMAB;CHEMICAL;PA28063;FCGR2A;GENE;PD
PA10040;CETUXIMAB;CHEMICAL;PA28065;FCGR3A;GENE;PD
PA10040;CETUXIMAB;CHEMICAL;PA30196;KRAS;GENE;PD
PA10040;CETUXIMAB;CHEMICAL;PA30782;MGAT4A;GENE;PD
PA10040;CETUXIMAB;CHEMICAL;PA31768;NRAS;GENE;
PA10040;CETUXIMAB;CHEMICAL;PA31776;NRG1;GENE;
PA10040;CETUXIMAB;CHEMICAL;PA31777;NRG2;GENE;
PA10040;CETUXIMAB;CHEMICAL;PA31778;NRG3;GENE;
PA10040;CETUXIMAB;CHEMICAL;PA34245;RASSF1;GENE;PD
PA10040;CETUXIMAB;CHEMICAL;PA36480;TGFA;GENE;
PA10040;CETUXIMAB;CHEMICAL;PA37302;VEGFA;GENE;
PA10040;CETUXIMAB;CHEMICAL;PA7360;EGFR;GENE;PD
PA10040;CETUXIMAB;CHEMICAL;PA75;CCND1;GENE;PD
PA448948;CHLOROQUINE;CHEMICAL;PA28469;G6PD;GENE;PD
PA448682;BUMETANIDE;CHEMICAL;PA139;ACE;GENE;PD
PA448682;BUMETANIDE;CHEMICAL;PA165752124;NPPA-AS1;GENE;PD
PA448682;BUMETANIDE;CHEMICAL;PA176;GNB3;GENE;PD
PA448682;BUMETANIDE;CHEMICAL;PA31;ADD1;GENE;PD
PA448682;BUMETANIDE;CHEMICAL;PA321;SLC12A3;GENE;PD
PA166353221;TISLELIZUMAB;CHEMICAL;PA134915280;CD274;GENE;
PA165981154;AFATINIB;CHEMICAL;PA7360;EGFR;GENE;
PA450243;LITHIUM;CHEMICAL;PA117;COMT;GENE;
PA450243;LITHIUM;CHEMICAL;PA134884097;RABEP1;GENE;
PA450243;LITHIUM;CHEMICAL;PA142671708;GRAMD1B;GENE;PD
PA450243;LITHIUM;CHEMICAL;PA145148084;SH2B1;GENE;PD
PA450243;LITHIUM;CHEMICAL;PA147;DRD1;GENE;PD
PA450243;LITHIUM;CHEMICAL;PA162387378;FAM177A1;GENE;PD
PA450243;LITHIUM;CHEMICAL;PA162387456;FAM178B;GENE;PD
PA450243;LITHIUM;CHEMICAL;PA162410599;ZNF804A;GENE;PD
PA450243;LITHIUM;CHEMICAL;PA24433;ASIC2;GENE;PD
PA450243;LITHIUM;CHEMICAL;PA24560;ADCY1;GENE;PD
PA450243;LITHIUM;CHEMICAL;PA26016;CACNG2;GENE;PD
PA450243;LITHIUM;CHEMICAL;PA26609;CLOCK;GENE;PD
PA450243;LITHIUM;CHEMICAL;PA267;ABCB1;GENE;PD
PA450243;LITHIUM;CHEMICAL;PA26864;CREB1;GENE;
PA450243;LITHIUM;CHEMICAL;PA26904;CRY1;GENE;PD
PA450243;LITHIUM;CHEMICAL;PA27830;EPHX2;GENE;PD
PA450243;LITHIUM;CHEMICAL;PA28162;FKBP5;GENE;PD
PA450243;LITHIUM;CHEMICAL;PA29009;GSK3B;GENE;PD
PA450243;LITHIUM;CHEMICAL;PA29549;HTR1B;GENE;PD
PA450243;LITHIUM;CHEMICAL;PA304;SCN5A;GENE;
PA450243;LITHIUM;CHEMICAL;PA31404;MYO1H;GENE;PD
PA450243;LITHIUM;CHEMICAL;PA31748;NR1D1;GENE;PD
PA450243;LITHIUM;CHEMICAL;PA31818;NTRK2;GENE;PD
PA450243;LITHIUM;CHEMICAL;PA31891;BDNF;GENE;
PA450243;LITHIUM;CHEMICAL;PA32403;OR52E2;GENE;PD
PA450243;LITHIUM;CHEMICAL;PA32415;OR52J2P;GENE;PD
PA450243;LITHIUM;CHEMICAL;PA32416;OR52J3;GENE;PD
PA450243;LITHIUM;CHEMICAL;PA355;TPH1;GENE;PD
PA450243;LITHIUM;CHEMICAL;PA36507;THRA;GENE;PD
PA166131569;DIFLUORODEOXYURIDINE;CHEMICAL;PA98;CDA;GENE;
PA450149;KETOPROFEN;CHEMICAL;PA126;CYP2C9;GENE;PD
PA450149;KETOPROFEN;CHEMICAL;PA128;CYP2D6;GENE;PD
PA451735;TRAMADOL;CHEMICAL;PA117;COMT;GENE;PD
PA451735;TRAMADOL;CHEMICAL;PA123;CYP2B6;GENE;
PA451735;TRAMADOL;CHEMICAL;PA128;CYP2D6;GENE;PD
PA451735;TRAMADOL;CHEMICAL;PA130;CYP3A4;GENE;
PA451735;TRAMADOL;CHEMICAL;PA131;CYP3A5;GENE;
PA451735;TRAMADOL;CHEMICAL;PA145147710;WBP2NL;GENE;PD
PA451735;TRAMADOL;CHEMICAL;PA162401195;RFPL4B;GENE;
PA451735;TRAMADOL;CHEMICAL;PA162401277;RGL4;GENE;
PA451735;TRAMADOL;CHEMICAL;PA24355;SEPTIN3;GENE;PD
PA451735;TRAMADOL;CHEMICAL;PA267;ABCB1;GENE;PD
PA451735;TRAMADOL;CHEMICAL;PA27103;CYP2A7P1;GENE;
PA451735;TRAMADOL;CHEMICAL;PA29591;ICA1;GENE;
PA451735;TRAMADOL;CHEMICAL;PA31942;OPRD1;GENE;PD
PA451735;TRAMADOL;CHEMICAL;PA31945;OPRM1;GENE;PD
PA451735;TRAMADOL;CHEMICAL;PA329;SLC22A1;GENE;
PA451735;TRAMADOL;CHEMICAL;PA344;SULT1A3;GENE;
PA451735;TRAMADOL;CHEMICAL;PA60;ARRB2;GENE;PD
PA451735;TRAMADOL;CHEMICAL;PA77;HCN1;GENE;
PA166114925;MAFENIDE;CHEMICAL;PA28469;G6PD;GENE;
PA451946;YOHIMBINE;CHEMICAL;PA128;CYP2D6;GENE;
PA451946;YOHIMBINE;CHEMICAL;PA35;ADRA2A;GENE;
PA451946;YOHIMBINE;CHEMICAL;PA36;ADRA2B;GENE;
PA451946;YOHIMBINE;CHEMICAL;PA37;ADRA2C;GENE;
PA166179845;IVACAFTOR / TEZACAFTOR;CHEMICAL;PA109;CFTR;GENE;PD
PA10005;ADEFOVIR DIPIVOXIL;CHEMICAL;PA165750325;AK4;GENE;
PA10005;ADEFOVIR DIPIVOXIL;CHEMICAL;PA24656;AK2;GENE;
PA10005;ADEFOVIR DIPIVOXIL;CHEMICAL;PA249;NME1;GENE;
PA10005;ADEFOVIR DIPIVOXIL;CHEMICAL;PA250;NME2;GENE;
PA10005;ADEFOVIR DIPIVOXIL;CHEMICAL;PA37885;SLC26A8;GENE;
PA10005;ADEFOVIR DIPIVOXIL;CHEMICAL;PA388;SLC22A6;GENE;
PA10005;ADEFOVIR DIPIVOXIL;CHEMICAL;PA397;ABCC4;GENE;
PA451333;SERTRALINE;CHEMICAL;PA117;COMT;GENE;
PA451333;SERTRALINE;CHEMICAL;PA123;CYP2B6;GENE;
PA451333;SERTRALINE;CHEMICAL;PA124;CYP2C19;GENE;
PA451333;SERTRALINE;CHEMICAL;PA126;CYP2C9;GENE;
PA451333;SERTRALINE;CHEMICAL;PA128;CYP2D6;GENE;PD
PA451333;SERTRALINE;CHEMICAL;PA130;CYP3A4;GENE;
PA451333;SERTRALINE;CHEMICAL;PA131;CYP3A5;GENE;
PA451333;SERTRALINE;CHEMICAL;PA134882361;REEP5;GENE;PD
PA451333;SERTRALINE;CHEMICAL;PA134890414;P3H3;GENE;PD
PA451333;SERTRALINE;CHEMICAL;PA139;ACE;GENE;PD
PA451333;SERTRALINE;CHEMICAL;PA176;GNB3;GENE;PD
PA451333;SERTRALINE;CHEMICAL;PA192;HTR1A;GENE;PD
PA451333;SERTRALINE;CHEMICAL;PA193;HTR2A;GENE;PD
PA451333;SERTRALINE;CHEMICAL;PA194;HTR2C;GENE;
PA451333;SERTRALINE;CHEMICAL;PA267;ABCB1;GENE;PD
PA451333;SERTRALINE;CHEMICAL;PA27093;CYP1A2;GENE;
PA451333;SERTRALINE;CHEMICAL;PA27478;DRD2;GENE;
PA451333;SERTRALINE;CHEMICAL;PA312;SLC6A4;GENE;PD
PA451333;SERTRALINE;CHEMICAL;PA33500;POLG;GENE;
PA451333;SERTRALINE;CHEMICAL;PA35055;HLA-A;GENE;
PA451333;SERTRALINE;CHEMICAL;PA35056;HLA-B;GENE;
PA451333;SERTRALINE;CHEMICAL;PA36124;SRP19;GENE;PD
PA451333;SERTRALINE;CHEMICAL;PA37179;UGT1A4;GENE;
PA449548;ETIDRONIC ACID;CHEMICAL;PA29808;IL1B;GENE;PD
PA451255;RISEDRONATE;CHEMICAL;PA29808;IL1B;GENE;PD
PA448708;CABERGOLINE;CHEMICAL;PA27478;DRD2;GENE;
PA448689;BUSPIRONE;CHEMICAL;PA123;CYP2B6;GENE;
PA448689;BUSPIRONE;CHEMICAL;PA124;CYP2C19;GENE;
PA448689;BUSPIRONE;CHEMICAL;PA126;CYP2C9;GENE;
PA448689;BUSPIRONE;CHEMICAL;PA128;CYP2D6;GENE;
PA448689;BUSPIRONE;CHEMICAL;PA130;CYP3A4;GENE;
PA448689;BUSPIRONE;CHEMICAL;PA131;CYP3A5;GENE;
PA448689;BUSPIRONE;CHEMICAL;PA193;HTR2A;GENE;
PA448689;BUSPIRONE;CHEMICAL;PA194;HTR2C;GENE;
PA448689;BUSPIRONE;CHEMICAL;PA27093;CYP1A2;GENE;
PA448689;BUSPIRONE;CHEMICAL;PA27478;DRD2;GENE;
PA448689;BUSPIRONE;CHEMICAL;PA312;SLC6A4;GENE;
PA448689;BUSPIRONE;CHEMICAL;PA33500;POLG;GENE;
PA448689;BUSPIRONE;CHEMICAL;PA35055;HLA-A;GENE;
PA448689;BUSPIRONE;CHEMICAL;PA35056;HLA-B;GENE;
PA448689;BUSPIRONE;CHEMICAL;PA37179;UGT1A4;GENE;
PA10407;CALCIUM CHANNEL BLOCKERS;CHEMICAL;PA139;ACE;GENE;
PA10407;CALCIUM CHANNEL BLOCKERS;CHEMICAL;PA142670837;TANC2;GENE;PD
PA10407;CALCIUM CHANNEL BLOCKERS;CHEMICAL;PA212;KCNH2;GENE;PD
PA10407;CALCIUM CHANNEL BLOCKERS;CHEMICAL;PA31844;NUMA1;GENE;PD
PA10407;CALCIUM CHANNEL BLOCKERS;CHEMICAL;PA33287;PICALM;GENE;PD
PA10407;CALCIUM CHANNEL BLOCKERS;CHEMICAL;PA83;CACNA1C;GENE;PD
PA166163418;RUCAPARIB;CHEMICAL;PA128;CYP2D6;GENE;
PA166163418;RUCAPARIB;CHEMICAL;PA25411;BRCA1;GENE;
PA166163418;RUCAPARIB;CHEMICAL;PA25412;BRCA2;GENE;
PA166163418;RUCAPARIB;CHEMICAL;PA27093;CYP1A2;GENE;
PA164920420;OLAPARIB;CHEMICAL;PA156;ESR1;GENE;
PA164920420;OLAPARIB;CHEMICAL;PA25411;BRCA1;GENE;
PA164920420;OLAPARIB;CHEMICAL;PA25412;BRCA2;GENE;
PA164920420;OLAPARIB;CHEMICAL;PA266;PGR;GENE;
PA164920420;OLAPARIB;CHEMICAL;PA27844;ERBB2;GENE;
PA164920420;OLAPARIB;CHEMICAL;PA27886;ESR2;GENE;
PA164920420;OLAPARIB;CHEMICAL;PA33668;PPP2R2A;GENE;
PA131890628;TRANILAST;CHEMICAL;PA420;UGT1A1;GENE;PD
PA450657;NORTRIPTYLINE;CHEMICAL;PA123;CYP2B6;GENE;
PA450657;NORTRIPTYLINE;CHEMICAL;PA124;CYP2C19;GENE;
PA450657;NORTRIPTYLINE;CHEMICAL;PA126;CYP2C9;GENE;
PA450657;NORTRIPTYLINE;CHEMICAL;PA128;CYP2D6;GENE;PD
PA450657;NORTRIPTYLINE;CHEMICAL;PA130;CYP3A4;GENE;
PA450657;NORTRIPTYLINE;CHEMICAL;PA131;CYP3A5;GENE;
PA450657;NORTRIPTYLINE;CHEMICAL;PA134863701;SLC39A14;GENE;PD
PA450657;NORTRIPTYLINE;CHEMICAL;PA176;GNB3;GENE;PD
PA450657;NORTRIPTYLINE;CHEMICAL;PA193;HTR2A;GENE;
PA450657;NORTRIPTYLINE;CHEMICAL;PA194;HTR2C;GENE;
PA450657;NORTRIPTYLINE;CHEMICAL;PA254;NOS3;GENE;PD
PA450657;NORTRIPTYLINE;CHEMICAL;PA267;ABCB1;GENE;PD
PA450657;NORTRIPTYLINE;CHEMICAL;PA27093;CYP1A2;GENE;
PA450657;NORTRIPTYLINE;CHEMICAL;PA27478;DRD2;GENE;
PA450657;NORTRIPTYLINE;CHEMICAL;PA312;SLC6A4;GENE;
PA450657;NORTRIPTYLINE;CHEMICAL;PA31891;BDNF;GENE;PD
PA450657;NORTRIPTYLINE;CHEMICAL;PA33500;POLG;GENE;
PA450657;NORTRIPTYLINE;CHEMICAL;PA35055;HLA-A;GENE;
PA450657;NORTRIPTYLINE;CHEMICAL;PA35056;HLA-B;GENE;
PA450657;NORTRIPTYLINE;CHEMICAL;PA37179;UGT1A4;GENE;
PA450657;NORTRIPTYLINE;CHEMICAL;PA38213;UST;GENE;PD
PA10251;ATAZANAVIR;CHEMICAL;PA116;ABCC2;GENE;PD
PA10251;ATAZANAVIR;CHEMICAL;PA124;CYP2C19;GENE;
PA10251;ATAZANAVIR;CHEMICAL;PA130;CYP3A4;GENE;
PA10251;ATAZANAVIR;CHEMICAL;PA131;CYP3A5;GENE;
PA10251;ATAZANAVIR;CHEMICAL;PA134902026;SORCS2;GENE;
PA10251;ATAZANAVIR;CHEMICAL;PA267;ABCB1;GENE;PD
PA10251;ATAZANAVIR;CHEMICAL;PA37178;UGT1A3;GENE;PD
PA10251;ATAZANAVIR;CHEMICAL;PA37182;UGT1A7;GENE;PD
PA10251;ATAZANAVIR;CHEMICAL;PA378;NR1I2;GENE;
PA10251;ATAZANAVIR;CHEMICAL;PA420;UGT1A1;GENE;PD
PA449804;GONADOTROPIN,CHORIONIC;CHEMICAL;PA28386;FSHR;GENE;PD
PA164768835;MARAVIROC;CHEMICAL;PA131;CYP3A5;GENE;PD
PA164768835;MARAVIROC;CHEMICAL;PA26170;CCR5;GENE;
PA164748964;SULFISOXAZOLE;CHEMICAL;PA28469;G6PD;GENE;
PA164748964;SULFISOXAZOLE;CHEMICAL;PA378;NR1I2;GENE;
PA166277741;TEBENTAFUSP;CHEMICAL;PA35055;HLA-A;GENE;
PA166153471;ABEMACICLIB;CHEMICAL;PA156;ESR1;GENE;
PA166153471;ABEMACICLIB;CHEMICAL;PA266;PGR;GENE;
PA166153471;ABEMACICLIB;CHEMICAL;PA27844;ERBB2;GENE;
PA166153471;ABEMACICLIB;CHEMICAL;PA27886;ESR2;GENE;
PA166153471;ABEMACICLIB;CHEMICAL;PA30825;MKI67;GENE;
PA164768689;HYDROXOCOBALAMIN;CHEMICAL;PA267;ABCB1;GENE;
PA448691;BUSULFAN;CHEMICAL;PA123;CYP2B6;GENE;
PA448691;BUSULFAN;CHEMICAL;PA124;CYP2C19;GENE;
PA448691;BUSULFAN;CHEMICAL;PA126;CYP2C9;GENE;
PA448691;BUSULFAN;CHEMICAL;PA182;GSTM1;GENE;
PA448691;BUSULFAN;CHEMICAL;PA24413;ABL1;GENE;
PA448691;BUSULFAN;CHEMICAL;PA25321;BCR;GENE;
PA448691;BUSULFAN;CHEMICAL;PA27004;CTH;GENE;PD
PA448691;BUSULFAN;CHEMICAL;PA29016;GSTA1;GENE;
PA448691;BUSULFAN;CHEMICAL;PA29028;GSTP1;GENE;
PA166169917;MIDOSTAURIN;CHEMICAL;PA28181;FLT3;GENE;
PA166169917;MIDOSTAURIN;CHEMICAL;PA30128;KIT;GENE;
PA166169917;MIDOSTAURIN;CHEMICAL;PA31712;NPM1;GENE;
PA452634;PURINE ANALOGUES;CHEMICAL;PA29973;ITPA;GENE;PD
PA452634;PURINE ANALOGUES;CHEMICAL;PA34162;RAC1;GENE;
PA452634;PURINE ANALOGUES;CHEMICAL;PA356;TPMT;GENE;
PA452634;PURINE ANALOGUES;CHEMICAL;PA397;ABCC4;GENE;
PA166186301;NORMEPERIDINE;CHEMICAL;PA124;CYP2C19;GENE;
PA450464;METHYLPHENIDATE;CHEMICAL;PA107;CES1;GENE;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA117;COMT;GENE;PD
PA450464;METHYLPHENIDATE;CHEMICAL;PA128;CYP2D6;GENE;PD
